suite,query_name,outcome,n_successful_timed_runs,instance_weight,median_ms,min_ms,max_ms,iqr_ms
dsb,spj_queries__s1_q01,complete,10,1,10.937,8.967,14.206,2.104
dsb,spj_queries__s1_q02,complete,10,1,51.858,48.093,61.631,6.729
dsb,spj_queries__s1_q03,complete,10,1,87.829,82.969,95.631,3.956
dsb,spj_queries__s1_q04,complete,10,1,65.124,55.290,69.284,3.880
dsb,spj_queries__s1_q05,complete,10,1,24.213,21.427,27.800,3.296
dsb,spj_queries__s1_q06,complete,10,1,41.616,38.322,47.166,6.198
dsb,spj_queries__s1_q07,complete,10,1,84.119,64.559,87.827,10.556
dsb,spj_queries__s1_q08,complete,10,1,12.759,10.004,18.912,2.968
dsb,spj_queries__s1_q09,complete,10,1,117.216,86.434,132.758,10.287
dsb,spj_queries__s1_q10,complete,10,1,33.785,30.636,40.376,3.440
dsb,spj_queries__s1_q11,complete,10,1,45.245,43.098,51.467,3.823
dsb,spj_queries__s1_q12,complete,10,1,46.698,43.418,52.416,3.502
dsb,spj_queries__s1_q13,complete,10,1,44.481,39.633,48.684,3.120
dsb,spj_queries__s1_q14,complete,10,1,53.391,50.627,55.758,2.227
job,10a,complete,10,1,44.784,39.709,64.297,3.514
job,10b,complete,10,1,30.130,27.562,38.645,4.617
job,10c,complete,10,1,61.665,58.220,78.884,5.293
job,11a,complete,10,1,21.452,19.158,30.968,1.626
job,11b,complete,10,1,25.564,23.381,31.417,2.916
job,11c,complete,10,1,22.988,20.502,29.371,2.492
job,11d,complete,10,1,23.658,19.284,27.157,2.452
job,12a,complete,10,1,54.090,45.835,73.279,6.983
job,12b,complete,10,1,37.090,30.878,56.658,9.106
job,12c,complete,10,1,57.960,52.769,73.509,7.668
job,13a,complete,10,1,39.597,34.116,45.032,5.345
job,13b,complete,10,1,54.544,36.824,68.914,8.688
job,13c,complete,10,1,42.174,31.580,49.798,6.672
job,13d,complete,10,1,51.697,35.775,71.143,12.091
job,14a,complete,10,1,107.108,85.511,119.561,16.996
job,14b,complete,10,1,51.127,42.357,64.900,6.231
job,14c,complete,10,1,119.933,86.628,140.082,10.257
job,15a,complete,10,1,61.477,46.752,80.032,6.025
job,15b,complete,10,1,39.976,31.041,44.043,3.798
job,15c,complete,10,1,61.752,49.310,67.090,9.189
job,15d,complete,10,1,63.451,49.859,71.918,10.358
job,16a,complete,10,1,32.391,28.770,43.594,3.416
job,16b,complete,10,1,142.437,119.663,165.961,11.925
job,16c,complete,10,1,64.988,56.431,79.973,10.289
job,16d,complete,10,1,58.358,50.197,67.411,3.894
job,17a,complete,10,1,76.776,68.032,92.286,15.600
job,17b,complete,10,1,109.927,87.985,129.657,24.223
job,17c,complete,10,1,105.915,76.516,118.906,14.162
job,17d,complete,10,1,103.974,74.438,132.014,32.750
job,17e,complete,10,1,92.501,58.339,97.851,19.613
job,17f,complete,10,1,97.482,80.227,106.316,11.873
job,18a,complete,10,1,122.103,107.677,139.866,7.340
job,18b,complete,10,1,69.370,60.829,71.555,2.835
job,18c,complete,10,1,113.022,105.784,118.458,3.611
job,19a,complete,10,1,99.218,81.115,114.124,3.611
job,19b,complete,10,1,111.644,101.947,116.540,5.904
job,19c,complete,10,1,77.852,73.310,90.187,6.689
job,19d,complete,10,1,61.917,59.782,69.423,3.365
job,1a,complete,10,1,26.700,25.394,28.231,1.853
job,1b,complete,10,1,16.445,15.940,18.119,0.486
job,1c,complete,10,1,16.639,15.520,19.553,1.369
job,1d,complete,10,1,17.916,16.968,22.588,0.521
job,20a,complete,10,1,171.238,164.172,204.945,8.330
job,20b,complete,10,1,114.649,101.722,141.013,18.344
job,20c,complete,10,1,122.451,116.554,137.621,11.590
job,21a,complete,10,1,37.151,33.267,39.203,3.678
job,21b,complete,10,1,33.025,31.791,37.620,1.679
job,21c,complete,10,1,37.233,32.872,42.190,4.024
job,22a,complete,10,1,114.609,102.636,125.614,8.755
job,22b,complete,10,1,99.389,89.450,107.285,6.988
job,22c,complete,10,1,138.598,111.380,155.013,11.835
job,22d,complete,10,1,127.484,116.035,153.115,15.186
job,23a,complete,10,1,49.567,45.060,57.636,4.669
job,23b,complete,10,1,59.709,52.332,62.747,4.539
job,23c,complete,10,1,53.921,52.278,56.711,1.349
job,24a,complete,10,1,67.508,62.014,72.269,4.710
job,24b,complete,10,1,37.772,34.892,38.882,1.669
job,25a,complete,10,1,128.218,118.536,139.832,10.765
job,25b,complete,10,1,48.156,45.457,54.838,2.611
job,25c,complete,10,1,202.683,192.008,210.267,6.882
job,26a,complete,10,1,114.503,104.539,120.848,12.148
job,26b,complete,10,1,76.130,69.869,81.426,5.242
job,26c,complete,10,1,130.680,118.997,154.919,27.194
job,27a,complete,10,1,31.986,28.684,41.485,1.988
job,27b,complete,10,1,33.319,29.562,38.925,4.805
job,27c,complete,10,1,36.377,34.384,41.029,2.571
job,28a,complete,10,1,148.474,126.719,165.910,15.130
job,28b,complete,10,1,100.670,90.833,106.571,4.596
job,28c,complete,10,1,137.769,120.133,162.259,12.417
job,29a,complete,10,1,52.665,50.252,61.178,3.483
job,29b,complete,10,1,51.397,46.736,54.053,2.304
job,29c,complete,10,1,76.159,65.721,117.647,4.265
job,2a,complete,10,1,32.982,30.148,37.006,3.378
job,2b,complete,10,1,35.409,31.003,39.624,4.119
job,2c,complete,10,1,19.501,16.242,24.123,3.560
job,2d,complete,10,1,38.809,34.736,44.268,5.748
job,30a,complete,10,1,109.224,95.054,117.799,5.301
job,30b,complete,10,1,54.000,47.239,59.822,3.681
job,30c,complete,10,1,161.009,134.673,170.394,7.901
job,31a,complete,10,1,141.022,134.726,151.943,5.997
job,31b,complete,10,1,61.968,61.111,72.810,3.479
job,31c,complete,10,1,187.896,173.670,193.037,14.149
job,32a,complete,10,1,10.013,9.371,13.917,1.373
job,32b,complete,10,1,24.852,19.854,29.126,4.411
job,33a,complete,10,1,21.096,18.981,26.432,3.036
job,33b,complete,10,1,31.187,28.379,33.975,3.286
job,33c,complete,10,1,29.413,26.051,33.066,4.229
job,3a,complete,10,1,49.862,40.551,54.574,4.199
job,3b,complete,10,1,31.678,27.894,36.863,3.742
job,3c,complete,10,1,76.120,66.219,83.124,8.178
job,4a,complete,10,1,74.935,68.991,77.628,2.074
job,4b,complete,10,1,28.922,25.511,31.697,1.403
job,4c,complete,10,1,105.494,99.450,115.484,4.576
job,5a,complete,10,1,44.781,38.817,57.447,4.033
job,5b,complete,10,1,31.979,30.456,34.484,2.210
job,5c,complete,10,1,61.125,56.649,74.464,4.519
job,6a,complete,10,1,51.294,48.919,56.665,3.025
job,6b,complete,10,1,31.915,27.125,36.561,3.057
job,6c,complete,10,1,31.905,30.547,38.379,0.815
job,6d,complete,10,1,55.547,49.301,60.338,2.347
job,6e,complete,10,1,48.779,47.353,53.099,1.637
job,6f,complete,10,1,117.870,104.234,150.395,17.358
job,7a,complete,10,1,53.483,47.462,62.600,4.917
job,7b,complete,10,1,33.456,32.427,36.114,2.149
job,7c,complete,10,1,486.780,448.758,496.238,18.248
job,8a,complete,10,1,53.084,50.475,78.083,7.167
job,8b,complete,10,1,78.524,70.389,88.439,4.050
job,8c,complete,10,1,79.123,73.152,90.714,2.561
job,8d,complete,10,1,61.764,57.935,74.209,6.669
job,9a,complete,10,1,99.404,92.152,106.890,6.395
job,9b,complete,10,1,128.278,119.378,137.981,11.861
job,9c,complete,10,1,103.261,80.600,115.833,12.428
job,9d,complete,10,1,96.431,88.491,120.299,12.896
redbench_krid,rbk_0000_ceb_10a_cd6337ba08f2d17db60e377f65a63a5360f8fe81,complete,10,1,81.301,75.137,86.886,3.217
redbench_krid,rbk_0001_ceb_10a_cdad0b60d27e01f4363b15b0b05b79ba90dd2490,complete,10,1,123.278,108.890,141.015,2.731
redbench_krid,rbk_0002_ceb_10a_ce112491fe92011257ae6b3a3e21251b58cc1033,complete,10,2,79.154,72.282,95.179,7.223
redbench_krid,rbk_0003_ceb_10a_ce995b8d1f5d959cfbef25528c444bf3d70e7dbf,complete,10,2,106.329,97.692,124.145,16.977
redbench_krid,rbk_0004_ceb_10a_cf4603e8a8e99df9810cdae569d3d8f7e1f6f89b,complete,10,3,138.930,118.932,146.052,11.555
redbench_krid,rbk_0005_ceb_10a_cfb0e1fb57c6a521591780b7098734f7e9ca112c,complete,10,1,95.071,86.865,118.459,10.077
redbench_krid,rbk_0006_ceb_10a_cfb35819c6ae95bedd514d18b8b5a09963bc400c,complete,10,4,222.114,200.183,247.681,11.021
redbench_krid,rbk_0007_ceb_10a_cfe7ecfa4ed4c71917d6062d52d564f9a9e1e35e,complete,10,1,142.310,125.337,182.439,9.268
redbench_krid,rbk_0008_ceb_10a_d00b054eae7cd5e84bcd52a13592f16b66d5d34c,complete,10,1,117.620,106.155,130.180,7.456
redbench_krid,rbk_0009_ceb_10a_d080f00a7d556192e7dcd6731adbfb804bc7c647,complete,10,1,162.552,152.665,187.922,10.015
redbench_krid,rbk_0010_ceb_10a_d0907b860eafb390f25ceb6dfd48b7f416058284,complete,10,1,97.629,85.277,103.683,7.929
redbench_krid,rbk_0011_ceb_10a_d1115f97adbada46e0ab8b926ec1b71cd0593671,complete,10,1,79.318,73.882,87.539,9.022
redbench_krid,rbk_0012_ceb_10a_d11d649f83cd7a33aa45bdc63140f37fcf676676,complete,10,1,81.167,74.082,106.334,6.841
redbench_krid,rbk_0013_ceb_10a_d122cf3cac864de2e17a059a82d5465e11a1f41c,complete,10,1,183.137,163.841,214.671,19.734
redbench_krid,rbk_0014_ceb_10a_d127c7bbe6a70dc70fb5052d55ce9ad22eb2f1eb,complete,10,1,87.281,78.007,114.700,7.473
redbench_krid,rbk_0015_ceb_10a_d13598c0bbc4008e51ad6cd9579b8bc26f99dab2,complete,10,1,149.891,136.786,183.201,18.429
redbench_krid,rbk_0016_ceb_10a_d198725f3fe33e5bc55f5d8861dbae3d3c9254fd,complete,10,1,121.874,112.054,131.667,9.408
redbench_krid,rbk_0017_ceb_10a_d19b340883ecf8a48e49439624747566dcdbb23f,complete,10,1,122.653,109.720,168.382,20.816
redbench_krid,rbk_0018_ceb_10a_d1b9cea7e82ebc008a8d06e6147444adfec4c891,complete,10,1,87.888,83.536,107.272,2.091
redbench_krid,rbk_0019_ceb_10a_d1bb5a72ea183fd408d734715b38b90f47c5d4c6,complete,10,1,122.950,110.820,166.777,11.900
redbench_krid,rbk_0020_ceb_10a_d2220f76c1ac87fa5c3069e9316e055cb3209577,complete,10,1,103.113,92.940,110.762,8.629
redbench_krid,rbk_0021_ceb_10a_d2726458dc91477ccdba4fe340595804aa47ca7a,complete,10,1,73.208,69.093,76.997,2.832
redbench_krid,rbk_0022_ceb_10a_d2971d4a7faa3ca194daaf12dea38cbdadbfd46e,complete,10,1,153.135,138.618,160.150,14.323
redbench_krid,rbk_0023_ceb_10a_d2ce6dd934205a8c2c82a393b43b7d353ac2431b,complete,10,1,133.361,128.089,148.545,7.077
redbench_krid,rbk_0024_ceb_10a_d2e1866076dac97bda8fcf995dc4cb85c115f4d1,complete,10,2,132.868,114.862,144.828,12.756
redbench_krid,rbk_0025_ceb_10a_d32ee6f8e4958bb62e41c30e47fdf61ff97cecbb,complete,10,4,85.009,79.697,91.944,6.964
redbench_krid,rbk_0026_ceb_10a_d330628cd33bec8d9a6d11b28255dbb65026d722,complete,10,2,140.594,131.472,152.126,8.501
redbench_krid,rbk_0027_ceb_10a_d3b5d1c9feafa9a0102fb0a8d1ff6710e5b9cf22,complete,10,2,90.162,86.323,94.094,2.808
redbench_krid,rbk_0028_ceb_10a_d41cc537f33df8b6fe6c2ffe5ef30a80685b2745,complete,10,3,86.227,83.328,89.842,4.100
redbench_krid,rbk_0029_ceb_10a_d4731b85015d20058b81e750cbe0bd04c73c0346,complete,10,4,79.606,74.958,83.748,3.786
redbench_krid,rbk_0030_ceb_10a_d49f7e2fff692419b2c9626b4132bfe24b8dea82,complete,10,3,131.974,129.031,147.095,6.117
redbench_krid,rbk_0031_ceb_10a_d4af7c366b4a15288a2569065bc3bda9bcd5023e,complete,10,3,143.053,134.243,161.885,7.130
redbench_krid,rbk_0032_ceb_10a_d4eec8b3940f97bddc1b30930d723b9b1245aee9,complete,10,2,142.531,119.736,157.821,13.744
redbench_krid,rbk_0033_ceb_10a_d562a3ee1cb01dde66b3b86d217893024b8c4d93,complete,10,2,97.139,90.135,111.642,7.162
redbench_krid,rbk_0034_ceb_10a_d56b267f1682e407c9128b8aed277c7dbf5e754a,complete,10,2,118.317,110.847,127.349,4.245
redbench_krid,rbk_0035_ceb_10a_d576d563b85d15e21882009ad21becc1ac75b420,complete,10,2,132.695,125.541,145.988,10.290
redbench_krid,rbk_0036_ceb_10a_d6e2d2ecdbe5781ef6d6004b675b49f635e30bac,complete,10,2,87.021,84.125,98.789,5.544
redbench_krid,rbk_0037_ceb_10a_d6e93e7eeef2f6dad574e10b1cc482492474ba04,complete,10,2,138.121,125.176,142.419,9.776
redbench_krid,rbk_0038_ceb_10a_d6fdb63452fc02880f7c81ad73eee99b98f850da,complete,10,2,91.250,84.835,97.660,5.856
redbench_krid,rbk_0039_ceb_10a_d72fe2de85ec6b418ad094b516216c1362e8a79e,complete,10,4,427.764,411.549,453.475,13.582
redbench_krid,rbk_0040_ceb_10a_d7813adcae79e9749ed286fd974c2605f925541f,complete,10,2,118.933,109.357,191.389,16.701
redbench_krid,rbk_0041_ceb_10a_d7e20756a3aaf0f66a720ad2ee6d39cd332c2865,complete,10,2,161.087,153.334,192.823,3.678
redbench_krid,rbk_0042_ceb_10a_d7f4ab72dd92f0bb91418bcd080e39e82c7f1cdb,complete,10,2,81.977,77.326,85.326,3.656
redbench_krid,rbk_0043_ceb_10a_d8282df8749547ae9842873fc2f9940380f0b6b9,complete,10,6,446.659,417.434,530.969,74.221
redbench_krid,rbk_0044_ceb_10a_d935177bb0908c2e20a63db085b23dae1ee55f4f,complete,10,5,119.439,101.886,168.984,18.860
redbench_krid,rbk_0045_ceb_10a_d93ae3afaa0d44287d36258b9c089dbf632d1e16,complete,10,12,154.079,140.276,176.952,19.157
redbench_krid,rbk_0046_ceb_10a_d93afd705ed115020ccd9b7201386cc20b84e485,complete,10,7,181.897,166.719,193.963,4.662
redbench_krid,rbk_0047_ceb_10a_d95376d2b5da059d29e848b57014b265db81ab98,complete,10,5,163.839,153.711,204.532,19.021
redbench_krid,rbk_0048_ceb_10a_d9df8bb36b0657b6f86994c06d8d05e154e44308,complete,10,10,188.840,176.105,229.745,14.456
redbench_krid,rbk_0049_ceb_10a_daa4024875c3f75fcb573402b3b29689d5513f59,complete,10,5,80.083,74.422,101.263,8.278
redbench_krid,rbk_0050_ceb_10a_db035cd4bd97a45fbccfd61a7d7d11a861d35586,complete,10,7,137.280,129.929,143.401,6.360
redbench_krid,rbk_0051_ceb_10a_db6083ed54c872776b70882695b1718cee5e0e54,complete,10,9,176.310,168.037,192.625,6.996
redbench_krid,rbk_0052_ceb_10a_db87a0fbe2ea6f7f8430b6753a5fbb0d1f8da1c9,complete,10,2,106.468,97.223,119.281,15.692
redbench_krid,rbk_0053_ceb_10a_db90f8e90fd68a46a26615f10724bcae94508420,complete,10,2,152.934,135.974,162.928,7.903
redbench_krid,rbk_0054_ceb_10a_dbec66b93b0389ff3d6304beac586fab044d392b,complete,10,4,230.873,204.853,262.527,21.244
redbench_krid,rbk_0055_ceb_10a_dbf37ff0c0039bd792a3c784b3a9a83562f016bd,complete,10,4,178.070,167.176,223.767,12.382
redbench_krid,rbk_0056_ceb_10a_dc13537254cff617d8bd7e00b5fccc07dfbf9587,complete,10,4,100.689,97.031,132.998,26.382
redbench_krid,rbk_0057_ceb_10a_dc5fa32e1e0119ae59270bc8714400eef25321b9,complete,10,2,132.599,122.732,166.102,12.787
redbench_krid,rbk_0058_ceb_10a_dceebc13572981bf6948ae80d72cfbaef8e93ddd,complete,10,7,113.863,104.606,119.636,4.465
redbench_krid,rbk_0059_ceb_10a_dcf037107e932ab517ceba2c3356dc074cbd7798,complete,10,2,140.382,117.045,164.743,17.454
redbench_krid,rbk_0060_ceb_10a_ddabaf2bf793a488f6e373dc7eda7c4f5b841167,complete,10,5,169.442,160.940,183.679,5.393
redbench_krid,rbk_0061_ceb_10a_ddeb0b945a2a4e79e8c084b1f3e0fad76133a9aa,complete,10,5,121.071,114.921,132.247,6.075
redbench_krid,rbk_0062_ceb_10a_de5f084332788749556b4d540989ec7282fe371e,complete,10,12,91.440,84.735,102.268,6.425
redbench_krid,rbk_0063_ceb_10a_ded2be86c35927fd091c5d33c2ea12e9cc5df741,complete,10,4,129.394,118.701,162.043,5.020
redbench_krid,rbk_0064_ceb_10a_deed9c9452a19ee84fe5ca2fedf7cfa1d1b4912c,complete,10,3,96.138,90.760,104.325,5.741
redbench_krid,rbk_0065_ceb_10a_dfa8fc5f88457bd7234dea15d5c725f7e9f40e99,complete,10,6,100.834,93.850,110.076,8.770
redbench_krid,rbk_0066_ceb_10a_e015ced873c4a6ed2b92dd01dae638216afd0bea,complete,10,3,77.281,72.867,83.719,5.185
redbench_krid,rbk_0067_ceb_10a_e02e0c8d1dbdb2e93aea6ed045c6615b64366f5c,complete,10,5,106.883,95.900,111.337,3.806
redbench_krid,rbk_0068_ceb_10a_e0cb2e8521d49b1ace2a179313bff51d65335e15,complete,10,6,112.992,103.764,123.020,9.584
redbench_krid,rbk_0069_ceb_10a_e1468d92cd762bf7398fe513f1d35ddefeabbf89,complete,10,6,139.584,123.084,167.068,7.093
redbench_krid,rbk_0070_ceb_10a_e165e31b03ce1fc1236e166e2e1a31568b2a3f64,complete,10,15,130.429,127.490,136.217,3.406
redbench_krid,rbk_0071_ceb_10a_e1727727a0bee5faaa2e7540a826c90963137bda,complete,10,5,84.427,79.229,88.533,3.342
redbench_krid,rbk_0072_ceb_10a_e1c447a2b85df53294f04dfff077fc17426b4389,complete,10,9,173.166,164.321,185.239,4.901
redbench_krid,rbk_0073_ceb_10a_e1f0bbaf02c6824dd822f844d1602457c2e5aea8,complete,10,4,92.088,76.678,102.630,6.475
redbench_krid,rbk_0074_ceb_10a_e1ff225e19c592db1f53c466469abf14842ba884,complete,10,8,172.191,142.497,193.369,15.172
redbench_krid,rbk_0075_ceb_10a_e27ba6016166d5b988142e69640d55048ea73080,complete,10,7,174.504,165.613,196.764,14.605
redbench_krid,rbk_0076_ceb_10a_e2ffdddf104c34324bb9fdd09c3896245b3d4154,complete,10,7,123.510,115.744,144.749,3.519
redbench_krid,rbk_0077_ceb_10a_e35344e1220ec3dc1a7a7d4f3def9ec96a347cd6,complete,10,9,155.226,142.681,175.686,8.575
redbench_krid,rbk_0078_ceb_10a_e36a667e71d4d203c73e4c37a28685c5493e635a,complete,10,7,76.733,71.974,80.507,5.172
redbench_krid,rbk_0079_ceb_10a_e40080fdbab507f0f65439f96adabbb7bc36bbbe,complete,10,9,126.177,117.180,145.062,7.740
redbench_krid,rbk_0080_ceb_10a_e4534dc4cc6eb9dd19473222a3229c9ce44176be,complete,10,9,114.752,99.226,127.409,10.413
redbench_krid,rbk_0081_ceb_10a_e4b029344d6b2f84abd794c0f50e7e84fc3091a4,complete,10,4,101.778,95.272,117.207,5.234
redbench_krid,rbk_0082_ceb_10a_e4be2f25031b0373b59d2c5b97579d2f890a2698,complete,10,26,109.300,96.946,117.450,5.109
redbench_krid,rbk_0083_ceb_10a_e5320cd7f4180fb5bb0b8d70ac4a147dd3b5a28d,complete,10,19,167.803,148.885,176.947,11.038
redbench_krid,rbk_0084_ceb_10a_e535e0b63f66e5a938d4e92fb9729d003c499360,complete,10,4,117.099,99.286,131.413,12.921
redbench_krid,rbk_0085_ceb_10a_e5398616af8731751a682417f297cc55ec284225,complete,10,6,120.724,111.392,136.744,11.204
redbench_krid,rbk_0086_ceb_10a_e566f1ce3f088ef9daf9476a898a9367ac7aef4f,complete,10,9,97.878,92.033,105.058,4.475
redbench_krid,rbk_0087_ceb_10a_e5d7acbd5cb1ea063a47791061c233de636a44b5,complete,10,27,82.293,80.218,99.823,3.747
redbench_krid,rbk_0088_ceb_10a_e6018c81592eac2ff1c89bb11c077bc0bc2023f3,complete,10,7,185.976,173.420,218.385,8.918
redbench_krid,rbk_0089_ceb_10a_e6046ace7068b6aef19777cb22406913e4a0ba57,complete,10,7,279.597,258.179,308.351,14.919
redbench_krid,rbk_0090_ceb_10a_e638fc04db1459fbc0f0d3abb5943593f96705f4,complete,10,10,97.630,91.597,102.831,3.867
redbench_krid,rbk_0091_ceb_10a_e65ef6b1c6c96603939017105e6dda9e9b552ef4,complete,10,4,157.565,143.929,173.588,12.044
redbench_krid,rbk_0092_ceb_10a_e6cc350449e89654d1dcddc1dcd4e64870621281,complete,10,15,139.916,131.611,148.220,3.496
redbench_krid,rbk_0093_ceb_10a_e6e949fd55f30705b5a211f5e7d0ce1bbfce93e5,complete,10,19,113.203,106.609,123.410,6.496
redbench_krid,rbk_0094_ceb_10a_e6ed5d6d6e9f49393d6d37a27e911dbe77fea962,complete,10,75,103.750,92.231,117.080,5.147
redbench_krid,rbk_0095_ceb_10a_e728f419a26c4df019387b7cf2fbdfba53a80648,complete,10,18,87.284,83.188,95.651,5.030
redbench_krid,rbk_0096_ceb_10a_e7c0c8531b0bda04c11b16265f1bd5806d6b1316,complete,10,7,86.070,75.989,89.328,5.168
redbench_krid,rbk_0097_ceb_10a_e7c584cd473b72709e0967764942b4c749d8d0e4,complete,10,9,88.316,80.491,104.883,5.578
redbench_krid,rbk_0098_ceb_10a_e7f997ab492524a03fd6f0ff5293ab15294c79fa,complete,10,10,174.611,168.008,178.370,8.485
redbench_krid,rbk_0099_ceb_10a_e810c6ba73fee9f86833321761eb42f1480973e7,complete,10,8,101.285,88.103,105.461,8.066
redbench_krid,rbk_0100_ceb_10a_e81fdff9b46c352098edddda10306b6c5bf2a804,complete,10,23,128.642,116.002,162.607,12.724
redbench_krid,rbk_0101_ceb_10a_e8924043f406d49877c691496469edbcae4e11e9,complete,10,8,100.728,96.665,128.260,5.633
redbench_krid,rbk_0102_ceb_10a_e8942ed2622d9370ad67ddb0d39b33e2446f2bc9,complete,10,13,200.811,197.581,240.714,10.478
redbench_krid,rbk_0103_ceb_10a_e8b0a07d79cd98a96e50ab2d0c859936030fda81,complete,10,16,106.681,96.368,133.830,25.035
redbench_krid,rbk_0104_ceb_10a_e95248e3b6f97239f1f01a883a7a0174ba0f89c8,complete,10,9,174.829,159.688,204.310,15.817
redbench_krid,rbk_0105_ceb_10a_e9ac516bee17a66f3b5f535c07eba57db8919940,complete,10,12,135.583,126.328,163.355,7.679
redbench_krid,rbk_0106_ceb_10a_e9b5e684cc362cb0db36db22dbc02cf7665b63ea,complete,10,14,105.588,97.788,128.465,14.966
redbench_krid,rbk_0107_ceb_10a_ea08ea1abdca614e2940c38c7f2e7ba2ee0b55c3,complete,10,9,89.916,83.237,94.839,3.919
redbench_krid,rbk_0108_ceb_10a_eaad1501c4f94ebaaeaf85c106d8a1553094ac1f,complete,10,10,508.393,486.041,565.145,33.477
