variant,tier,engine,query_id,median_ms,n_success
full,low,duckdb,query_15,183.0,10
full,low,duckdb,query_17,204.5,10
full,low,duckdb,query_18,231.0,10
full,low,duckdb,query_20,412.0,10
full,low,duckdb,query_21,917.0,10
full,low,duckdb,query_22,244.0,10
full,low,duckdb,query_23,352.5,10
full,low,duckdb,query_24,197.0,10
full,low,duckdb,query_25,141.0,10
full,low,duckdb,query_26,314.5,10
full,low,duckdb,query_27,198.5,10
full,low,duckdb,query_28,288.0,10
full,low,duckdb,query_30,339.0,10
full,low,duckdb,query_31,235.5,10
full,low,duckdb,query_32,268.0,10
full,low,duckdb,query_33,277.0,10
full,low,duckdb,query_35,1176.5,10
full,low,duckdb,query_36,279.5,10
full,low,duckdb,query_37,267.5,10
full,low,duckdb,query_39,331.5,10
full,low,duckdb,query_40,112.5,10
full,low,duckdb,query_41,450.5,10
full,low,duckdb,query_42,504.5,10
full,low,duckdb,query_43,363.5,10
full,low,duckdb,query_44,161.0,10
full,low,duckdb,query_45,280.5,10
full,low,duckdb,query_46,1382.0,10
full,low,duckdb,query_47,648.0,10
full,low,duckdb,query_48,402.5,10
full,low,duckdb,query_49,157.0,10
full,low,duckdb,query_50,256.0,10
full,low,duckdb,query_51,513.0,10
full,low,duckdb,query_52,253.0,10
full,low,duckdb,query_53,350.5,10
full,low,duckdb,query_54,274.5,10
full,low,duckdb,query_55,1264.5,10
full,low,duckdb,query_56,232.5,10
full,low,duckdb,query_57,201.0,10
full,low,duckdb,query_58,227.0,10
full,low,duckdb,query_59,302.0,10
full,low,duckdb,query_60,258.0,10
full,low,duckdb,query_61,272.0,10
full,low,duckdb,query_62,130.5,10
full,low,duckdb,query_63,501.0,10
full,low,duckdb,query_64,168.0,10
full,low,duckdb,query_65,132.5,10
full,low,duckdb,query_66,254.0,10
full,low,duckdb,query_67,189.0,10
full,low,duckdb,query_68,394.5,10
full,low,duckdb,query_69,568.0,10
full,low,duckdb,query_70,294.5,10
full,low,duckdb,query_71,498.0,10
full,low,duckdb,query_73,220.5,10
full,low,duckdb,query_74,269.0,10
full,low,duckdb,query_75,208.0,10
full,low,duckdb,query_76,302.5,10
full,low,duckdb,query_77,277.5,10
full,low,duckdb,query_79,219.0,10
full,low,duckdb,query_80,116.5,10
full,low,duckdb,query_81,274.5,10
full,low,duckdb,query_82,176.5,10
full,low,duckdb,query_83,248.5,10
full,low,duckdb,query_84,256.5,10
full,low,duckdb,query_85,312.0,10
full,low,duckdb,query_86,159.5,10
full,low,duckdb,query_87,500.0,10
full,low,duckdb,query_88,251.5,10
full,low,duckdb,query_89,253.5,10
full,low,duckdb,query_91,288.5,10
full,low,duckdb,query_92,284.0,10
full,low,duckdb,query_93,505.0,10
full,low,duckdb,query_94,289.5,10
full,low,duckdb,query_95,249.0,10
full,low,duckdb,query_97,221.0,10
full,low,duckdb,query_98,353.0,10
full,low,duckdb,query_99,311.0,10
full,low,duckdb,query_union_U2,174.5,10
full,low,duckdb,query_union_U5,261.5,10
full,low,duckdb,query_union_U10,608.5,10
full,low,duckdb,query_union_U20,1184.5,10
full,low,duckdb,query_union_U200,10764.0,10
full,low,monetdb,query_1,34.5,10
full,low,monetdb,query_2,252.5,10
full,low,monetdb,query_3,6046.0,10
full,low,monetdb,query_4,95.5,10
full,low,monetdb,query_5,6645.0,10
full,low,monetdb,query_6,7191.0,10
full,low,monetdb,query_7,54.0,10
full,low,monetdb,query_8,155.0,10
full,low,monetdb,query_9,986.5,10
full,low,monetdb,query_10,8739.0,10
full,low,monetdb,query_11,15.5,10
full,low,monetdb,query_12,86.5,10
full,low,monetdb,query_13,55.5,10
full,low,monetdb,query_14,431.5,10
full,low,monetdb,query_15,75.0,10
full,low,monetdb,query_17,278.5,10
full,low,monetdb,query_18,45.5,10
full,low,monetdb,query_20,799.5,10
full,low,monetdb,query_21,15.5,10
full,low,monetdb,query_22,107.5,10
full,low,monetdb,query_23,119.0,10
full,low,monetdb,query_24,169.5,10
full,low,monetdb,query_25,77.5,10
full,low,monetdb,query_26,528.0,10
full,low,monetdb,query_27,79.0,10
full,low,monetdb,query_28,237.0,10
full,low,monetdb,query_30,842.5,10
full,low,monetdb,query_31,48.5,10
full,low,monetdb,query_32,188.5,10
full,low,monetdb,query_33,147.5,10
full,low,monetdb,query_35,16292.5,10
full,low,monetdb,query_36,84.0,10
full,low,monetdb,query_37,144.5,10
full,low,monetdb,query_39,137.0,10
full,low,monetdb,query_40,46.0,10
full,low,monetdb,query_41,1687.0,10
full,low,monetdb,query_42,592.5,10
full,low,monetdb,query_43,3401.0,10
full,low,monetdb,query_44,46.0,10
full,low,monetdb,query_45,213.5,10
full,low,monetdb,query_46,9178.5,10
full,low,monetdb,query_47,708.5,10
full,low,monetdb,query_48,3698.5,10
full,low,monetdb,query_49,113.5,10
full,low,monetdb,query_50,873.0,10
full,low,monetdb,query_51,1533.0,10
full,low,monetdb,query_52,991.5,10
full,low,monetdb,query_53,839.0,10
full,low,monetdb,query_54,1079.5,10
full,low,monetdb,query_55,6619.5,10
full,low,monetdb,query_56,106.0,10
full,low,monetdb,query_57,79.0,10
full,low,monetdb,query_58,145.5,10
full,low,monetdb,query_59,131.0,10
full,low,monetdb,query_60,156.0,10
full,low,monetdb,query_61,149.0,10
full,low,monetdb,query_62,29.0,10
full,low,monetdb,query_63,136.0,10
full,low,monetdb,query_64,57.5,10
full,low,monetdb,query_65,56.0,10
full,low,monetdb,query_66,81.5,10
full,low,monetdb,query_67,101.5,10
full,low,monetdb,query_68,4167.0,10
full,low,monetdb,query_69,13463.0,10
full,low,monetdb,query_70,350.0,10
full,low,monetdb,query_71,1444.0,10
full,low,monetdb,query_73,86.5,10
full,low,monetdb,query_74,86.5,10
full,low,monetdb,query_75,58.0,10
full,low,monetdb,query_76,1177.0,10
full,low,monetdb,query_77,1076.5,10
full,low,monetdb,query_79,70.0,10
full,low,monetdb,query_80,30.0,10
full,low,monetdb,query_81,85.0,10
full,low,monetdb,query_82,47.5,10
full,low,monetdb,query_83,38.0,10
full,low,monetdb,query_84,1647.0,10
full,low,monetdb,query_85,82.0,10
full,low,monetdb,query_86,1067.0,10
full,low,monetdb,query_87,2196.0,10
full,low,monetdb,query_88,96.5,10
full,low,monetdb,query_89,172.5,10
full,low,monetdb,query_91,103.5,10
full,low,monetdb,query_92,87.0,10
full,low,monetdb,query_93,3233.5,10
full,low,monetdb,query_94,484.5,10
full,low,monetdb,query_95,76.5,10
full,low,monetdb,query_97,42.0,10
full,low,monetdb,query_98,786.0,10
full,low,monetdb,query_99,87.5,10
full,low,monetdb,query_union_U2,1054.0,10
full,low,monetdb,query_union_U5,2590.0,10
full,low,monetdb,query_union_U10,7121.5,10
full,low,monetdb,query_union_U20,15676.0,10
full,low,monetdb,query_union_U200,217144.0,10
keyskew_only,low,cedardb,query_1,47.5,10
keyskew_only,low,cedardb,query_2,421.5,10
keyskew_only,low,cedardb,query_3,689.5,10
keyskew_only,low,cedardb,query_4,104.0,10
keyskew_only,low,cedardb,query_5,126.5,10
keyskew_only,low,cedardb,query_6,133.0,10
keyskew_only,low,cedardb,query_7,65.0,10
keyskew_only,low,cedardb,query_8,114.5,10
keyskew_only,low,cedardb,query_9,467.5,10
keyskew_only,low,cedardb,query_10,373.5,10
keyskew_only,low,cedardb,query_11,87.0,10
keyskew_only,low,cedardb,query_12,83.0,10
keyskew_only,low,cedardb,query_13,50.5,10
keyskew_only,low,cedardb,query_14,125.5,10
keyskew_only,low,cedardb,query_15,57.5,10
keyskew_only,low,cedardb,query_17,72.5,10
keyskew_only,low,cedardb,query_18,87.5,10
keyskew_only,low,cedardb,query_20,157.5,10
keyskew_only,low,cedardb,query_21,124.5,10
keyskew_only,low,cedardb,query_22,106.0,10
keyskew_only,low,cedardb,query_23,86.5,10
keyskew_only,low,cedardb,query_24,103.0,10
keyskew_only,low,cedardb,query_25,66.5,10
keyskew_only,low,cedardb,query_26,84.5,10
keyskew_only,low,cedardb,query_27,85.5,10
keyskew_only,low,cedardb,query_28,87.0,10
keyskew_only,low,cedardb,query_30,1291.0,10
keyskew_only,low,cedardb,query_31,82.0,10
keyskew_only,low,cedardb,query_32,266.5,10
keyskew_only,low,cedardb,query_33,81.5,10
keyskew_only,low,cedardb,query_35,500.0,10
keyskew_only,low,cedardb,query_36,193.0,10
keyskew_only,low,cedardb,query_37,122.0,10
keyskew_only,low,cedardb,query_39,73.0,10
keyskew_only,low,cedardb,query_40,60.5,10
keyskew_only,low,cedardb,query_41,465.5,10
keyskew_only,low,cedardb,query_42,467.5,10
keyskew_only,low,cedardb,query_43,76.5,10
keyskew_only,low,cedardb,query_44,63.5,10
keyskew_only,low,cedardb,query_45,193.0,10
keyskew_only,low,cedardb,query_46,724.5,10
keyskew_only,low,cedardb,query_47,222.0,10
keyskew_only,low,cedardb,query_48,483.0,10
keyskew_only,low,cedardb,query_49,106.5,10
keyskew_only,low,cedardb,query_50,119.0,10
keyskew_only,low,cedardb,query_51,1079.0,10
keyskew_only,low,cedardb,query_52,91.5,10
keyskew_only,low,cedardb,query_53,212.5,10
keyskew_only,low,cedardb,query_54,2150.5,10
keyskew_only,low,cedardb,query_55,1704.0,10
keyskew_only,low,cedardb,query_56,139.5,10
keyskew_only,low,cedardb,query_57,72.5,10
keyskew_only,low,cedardb,query_58,79.0,10
keyskew_only,low,cedardb,query_59,159.5,10
keyskew_only,low,cedardb,query_60,88.5,10
keyskew_only,low,cedardb,query_61,80.0,10
keyskew_only,low,cedardb,query_62,87.5,10
keyskew_only,low,cedardb,query_63,103.0,10
keyskew_only,low,cedardb,query_64,73.0,10
keyskew_only,low,cedardb,query_65,62.5,10
keyskew_only,low,cedardb,query_66,88.0,10
keyskew_only,low,cedardb,query_67,58.0,10
keyskew_only,low,cedardb,query_68,142.0,10
keyskew_only,low,cedardb,query_69,2574.0,10
keyskew_only,low,cedardb,query_70,1040.0,10
keyskew_only,low,cedardb,query_71,275.0,10
keyskew_only,low,cedardb,query_73,64.5,10
keyskew_only,low,cedardb,query_74,112.5,10
keyskew_only,low,cedardb,query_75,97.0,10
keyskew_only,low,cedardb,query_76,663.5,10
keyskew_only,low,cedardb,query_77,1971.5,10
keyskew_only,low,cedardb,query_79,62.5,10
keyskew_only,low,cedardb,query_80,54.0,10
keyskew_only,low,cedardb,query_81,88.0,10
keyskew_only,low,cedardb,query_82,70.0,10
keyskew_only,low,cedardb,query_83,101.0,10
keyskew_only,low,cedardb,query_84,134.0,10
keyskew_only,low,cedardb,query_85,141.0,10
keyskew_only,low,cedardb,query_86,78.0,10
keyskew_only,low,cedardb,query_87,249.0,10
keyskew_only,low,cedardb,query_88,122.0,10
keyskew_only,low,cedardb,query_89,148.0,10
keyskew_only,low,cedardb,query_91,55.5,10
keyskew_only,low,cedardb,query_92,65.5,10
keyskew_only,low,cedardb,query_93,1801.0,10
keyskew_only,low,cedardb,query_94,110.0,10
keyskew_only,low,cedardb,query_95,61.0,10
keyskew_only,low,cedardb,query_97,39.0,10
keyskew_only,low,cedardb,query_98,129.5,10
keyskew_only,low,cedardb,query_99,84.0,10
keyskew_only,low,cedardb,query_union_U2,927.0,10
keyskew_only,low,cedardb,query_union_U5,2266.5,10
keyskew_only,low,cedardb,query_union_U10,6898.0,10
keyskew_only,low,cedardb,query_union_U20,16249.5,10
keyskew_only,low,cedardb,query_union_U200,186608.0,10
keyskew_only,low,duckdb,query_1,120.0,10
keyskew_only,low,duckdb,query_2,309.5,10
keyskew_only,low,duckdb,query_3,802.5,10
keyskew_only,low,duckdb,query_4,235.0,10
keyskew_only,low,duckdb,query_5,249.5,10
keyskew_only,low,duckdb,query_6,397.5,10
keyskew_only,low,duckdb,query_7,122.5,10
keyskew_only,low,duckdb,query_8,269.5,10
keyskew_only,low,duckdb,query_9,413.5,10
keyskew_only,low,duckdb,query_10,505.5,10
keyskew_only,low,duckdb,query_11,226.5,10
keyskew_only,low,duckdb,query_12,227.5,10
keyskew_only,low,duckdb,query_13,131.0,10
keyskew_only,low,duckdb,query_14,185.5,10
keyskew_only,low,duckdb,query_15,185.0,10
keyskew_only,low,duckdb,query_17,212.0,10
keyskew_only,low,duckdb,query_18,224.0,10
keyskew_only,low,duckdb,query_20,436.0,10
keyskew_only,low,duckdb,query_21,902.0,10
keyskew_only,low,duckdb,query_22,236.0,10
keyskew_only,low,duckdb,query_23,359.0,10
keyskew_only,low,duckdb,query_24,209.0,10
keyskew_only,low,duckdb,query_25,142.0,10
keyskew_only,low,duckdb,query_26,316.0,10
keyskew_only,low,duckdb,query_27,203.5,10
keyskew_only,low,duckdb,query_28,282.0,10
keyskew_only,low,duckdb,query_30,338.5,10
keyskew_only,low,duckdb,query_31,232.5,10
keyskew_only,low,duckdb,query_32,282.0,10
keyskew_only,low,duckdb,query_33,298.5,10
keyskew_only,low,duckdb,query_35,1184.0,10
keyskew_only,low,duckdb,query_36,285.0,10
keyskew_only,low,duckdb,query_37,266.0,10
keyskew_only,low,duckdb,query_39,399.5,10
keyskew_only,low,duckdb,query_40,112.5,10
keyskew_only,low,duckdb,query_41,455.5,10
keyskew_only,low,duckdb,query_42,494.5,10
keyskew_only,low,duckdb,query_43,370.5,10
keyskew_only,low,duckdb,query_44,166.5,10
keyskew_only,low,duckdb,query_45,288.5,10
keyskew_only,low,duckdb,query_46,1297.5,10
keyskew_only,low,duckdb,query_47,657.5,10
keyskew_only,low,duckdb,query_48,398.5,10
keyskew_only,low,duckdb,query_49,164.0,10
keyskew_only,low,duckdb,query_50,266.5,10
keyskew_only,low,duckdb,query_51,558.5,10
keyskew_only,low,duckdb,query_52,257.0,10
keyskew_only,low,duckdb,query_53,367.0,10
keyskew_only,low,duckdb,query_54,280.0,10
keyskew_only,low,duckdb,query_55,1340.0,10
keyskew_only,low,duckdb,query_56,239.0,10
keyskew_only,low,duckdb,query_57,209.5,10
keyskew_only,low,duckdb,query_58,240.5,10
keyskew_only,low,duckdb,query_59,313.0,10
keyskew_only,low,duckdb,query_60,266.5,10
keyskew_only,low,duckdb,query_61,277.5,10
keyskew_only,low,duckdb,query_62,128.0,10
keyskew_only,low,duckdb,query_63,512.5,10
keyskew_only,low,duckdb,query_64,167.5,10
keyskew_only,low,duckdb,query_65,130.5,10
keyskew_only,low,duckdb,query_66,250.5,10
keyskew_only,low,duckdb,query_67,197.0,10
keyskew_only,low,duckdb,query_68,396.0,10
keyskew_only,low,duckdb,query_69,564.5,10
keyskew_only,low,duckdb,query_70,366.5,10
keyskew_only,low,duckdb,query_71,482.5,10
keyskew_only,low,duckdb,query_73,216.0,10
keyskew_only,low,duckdb,query_74,282.5,10
keyskew_only,low,duckdb,query_75,218.5,10
keyskew_only,low,duckdb,query_76,297.0,10
keyskew_only,low,duckdb,query_77,292.0,10
keyskew_only,low,duckdb,query_79,220.0,10
keyskew_only,low,duckdb,query_80,118.0,10
keyskew_only,low,duckdb,query_81,268.0,10
keyskew_only,low,duckdb,query_82,167.0,10
keyskew_only,low,duckdb,query_83,259.5,10
keyskew_only,low,duckdb,query_84,259.5,10
keyskew_only,low,duckdb,query_85,312.0,10
keyskew_only,low,duckdb,query_86,168.5,10
keyskew_only,low,duckdb,query_87,525.0,10
keyskew_only,low,duckdb,query_88,260.5,10
keyskew_only,low,duckdb,query_89,257.5,10
keyskew_only,low,duckdb,query_91,311.0,10
keyskew_only,low,duckdb,query_92,282.5,10
keyskew_only,low,duckdb,query_93,506.5,10
keyskew_only,low,duckdb,query_94,252.0,10
keyskew_only,low,duckdb,query_95,268.5,10
keyskew_only,low,duckdb,query_97,217.5,10
keyskew_only,low,duckdb,query_98,345.5,10
keyskew_only,low,duckdb,query_99,296.0,10
keyskew_only,low,duckdb,query_union_U2,178.5,10
keyskew_only,low,duckdb,query_union_U5,258.0,10
keyskew_only,low,duckdb,query_union_U10,538.5,10
keyskew_only,low,duckdb,query_union_U20,1251.5,10
keyskew_only,low,duckdb,query_union_U200,10625.0,10
keyskew_only,low,monetdb,query_1,36.0,10
keyskew_only,low,monetdb,query_2,267.0,10
keyskew_only,low,monetdb,query_3,6313.5,10
keyskew_only,low,monetdb,query_4,101.0,10
keyskew_only,low,monetdb,query_5,6803.5,10
keyskew_only,low,monetdb,query_6,7488.0,10
keyskew_only,low,monetdb,query_7,61.5,10
keyskew_only,low,monetdb,query_8,135.5,10
keyskew_only,low,monetdb,query_9,975.0,10
keyskew_only,low,monetdb,query_10,8584.5,10
keyskew_only,low,monetdb,query_11,17.0,10
keyskew_only,low,monetdb,query_12,83.0,10
keyskew_only,low,monetdb,query_13,55.5,10
keyskew_only,low,monetdb,query_14,480.5,10
keyskew_only,low,monetdb,query_15,78.5,10
keyskew_only,low,monetdb,query_17,248.0,10
keyskew_only,low,monetdb,query_18,47.5,10
keyskew_only,low,monetdb,query_20,704.0,10
keyskew_only,low,monetdb,query_21,16.5,10
keyskew_only,low,monetdb,query_22,119.5,10
keyskew_only,low,monetdb,query_23,111.0,10
keyskew_only,low,monetdb,query_24,157.5,10
keyskew_only,low,monetdb,query_25,81.5,10
keyskew_only,low,monetdb,query_26,487.5,10
keyskew_only,low,monetdb,query_27,73.0,10
keyskew_only,low,monetdb,query_28,243.0,10
keyskew_only,low,monetdb,query_30,837.5,10
keyskew_only,low,monetdb,query_31,50.0,10
keyskew_only,low,monetdb,query_32,204.0,10
keyskew_only,low,monetdb,query_33,129.0,10
keyskew_only,low,monetdb,query_35,12481.0,10
keyskew_only,low,monetdb,query_36,81.5,10
keyskew_only,low,monetdb,query_37,140.0,10
keyskew_only,low,monetdb,query_39,136.0,10
keyskew_only,low,monetdb,query_40,44.5,10
keyskew_only,low,monetdb,query_41,1663.0,10
keyskew_only,low,monetdb,query_42,590.5,10
keyskew_only,low,monetdb,query_43,3439.5,10
keyskew_only,low,monetdb,query_44,43.0,10
keyskew_only,low,monetdb,query_45,205.0,10
keyskew_only,low,monetdb,query_46,8838.5,10
keyskew_only,low,monetdb,query_47,688.5,10
keyskew_only,low,monetdb,query_48,3564.0,10
keyskew_only,low,monetdb,query_49,111.0,10
keyskew_only,low,monetdb,query_50,880.0,10
keyskew_only,low,monetdb,query_51,1571.0,10
keyskew_only,low,monetdb,query_52,1019.0,10
keyskew_only,low,monetdb,query_53,857.0,10
keyskew_only,low,monetdb,query_54,1070.5,10
keyskew_only,low,monetdb,query_55,7011.5,10
keyskew_only,low,monetdb,query_56,103.5,10
keyskew_only,low,monetdb,query_57,86.5,10
keyskew_only,low,monetdb,query_58,149.5,10
keyskew_only,low,monetdb,query_59,125.0,10
keyskew_only,low,monetdb,query_60,153.0,10
keyskew_only,low,monetdb,query_61,151.5,10
keyskew_only,low,monetdb,query_62,31.0,10
keyskew_only,low,monetdb,query_63,136.0,10
keyskew_only,low,monetdb,query_64,59.0,10
keyskew_only,low,monetdb,query_65,60.0,10
keyskew_only,low,monetdb,query_66,93.5,10
keyskew_only,low,monetdb,query_67,81.5,10
keyskew_only,low,monetdb,query_68,4283.0,10
keyskew_only,low,monetdb,query_69,10862.0,10
keyskew_only,low,monetdb,query_70,678.0,10
keyskew_only,low,monetdb,query_71,1519.5,10
keyskew_only,low,monetdb,query_73,80.5,10
keyskew_only,low,monetdb,query_74,82.0,10
keyskew_only,low,monetdb,query_75,58.0,10
keyskew_only,low,monetdb,query_76,1166.5,10
keyskew_only,low,monetdb,query_77,1074.0,10
keyskew_only,low,monetdb,query_79,72.0,10
keyskew_only,low,monetdb,query_80,29.5,10
keyskew_only,low,monetdb,query_81,92.0,10
keyskew_only,low,monetdb,query_82,49.5,10
keyskew_only,low,monetdb,query_83,39.5,10
keyskew_only,low,monetdb,query_84,1619.5,10
keyskew_only,low,monetdb,query_85,82.0,10
keyskew_only,low,monetdb,query_86,1056.5,10
keyskew_only,low,monetdb,query_87,1687.0,10
keyskew_only,low,monetdb,query_88,100.5,10
keyskew_only,low,monetdb,query_89,170.5,10
keyskew_only,low,monetdb,query_91,99.0,10
keyskew_only,low,monetdb,query_92,83.0,10
keyskew_only,low,monetdb,query_93,3229.5,10
